Year,Month,Brand,Quantity,Pct
2016,March,DS,37,0.3
2016,March,Land Rover,33,0.2
2016,March,Porsche,30,0.2
2016,March,Dacia,24,0.2
2016,March,Jaguar,19,0.1
2016,March,Fiat,17,0.1
2016,March,Jeep,8,0.1
2016,March,Smart,6,0
2016,March,Ssangyong,5,0
2016,March,Alfa Romeo,3,0
2016,March,Aston Martin,2,0
2016,March,Nilsson,2,0
2016,April,Volkswagen,3017,21.4
2016,April,Toyota,1432,10.1
2016,April,BMW,1052,7.5
2016,April,Skoda,785,5.6
2016,April,Nissan,782,5.5
2016,April,Volvo,748,5.3
2016,April,Ford,715,5.1
2016,April,Audi,685,4.9
2016,April,Mercedes-Benz,661,4.7
2016,April,Mitsubishi,630,4.5
2016,April,Mazda,564,4
2016,April,Peugeot,483,3.4
2016,April,Kia,376,2.7
2016,April,Opel,352,2.5
2016,April,Renault,325,2.3
2016,April,Subaru,279,2
2016,April,Suzuki,252,1.8
2016,April,Hyundai,212,1.5
2016,April,Honda,186,1.3
2016,April,Citroen,146,1
2016,April,Tesla,96,0.7
2016,April,Lexus,71,0.5
2016,April,MINI,53,0.4
2016,April,Porsche,49,0.3
2016,April,DS,49,0.3
2016,April,Land Rover,32,0.2
2016,April,Dacia,28,0.2
2016,April,Jaguar,18,0.1
2016,April,Fiat,14,0.1
2016,April,Smart,11,0.1
2016,April,Ssangyong,6,0
2016,April,Jeep,4,0
2016,April,Alfa Romeo,3,0
2016,May,Volkswagen,2222,17.3
2016,May,Toyota,1687,13.1
2016,May,Mercedes-Benz,872,6.8
2016,May,BMW,832,6.5
2016,May,Ford,751,5.8
2016,May,Skoda,722,5.6
2016,May,Mitsubishi,659,5.1
2016,May,Volvo,619,4.8
2016,May,Nissan,592,4.6
2016,May,Mazda,565,4.4
2016,May,Audi,540,4.2
2016,May,Peugeot,404,3.1
2016,May,Opel,397,3.1
2016,May,Kia,349,2.7
2016,May,Hyundai,237,1.8
2016,May,Suzuki,232,1.8
2016,May,Subaru,218,1.7
2016,May,Renault,160,1.2
2016,May,Honda,158,1.2
2016,May,Tesla,156,1.2
2016,May,Citroen,155,1.2
2016,May,MINI,80,0.6
2016,May,Lexus,73,0.6
2016,May,Porsche,42,0.3
2016,May,Land Rover,38,0.3
2016,May,Jaguar,38,0.3
2016,May,DS,19,0.1
2016,May,Dacia,18,0.1
2016,May,Fiat,7,0.1
2016,May,Smart,6,0
2016,May,Jeep,6,0
2016,May,Nilsson,4,0
2016,May,Ferrari,2,0
2016,May,Ssangyong,1,0
2016,May,Alfa Romeo,1,0
2016,May,Cadillac,1,0
2016,May,Morgan,1,0
2016,June,Volkswagen,2287,16.7
2016,June,Toyota,1603,11.7
2016,June,Ford,854,6.2
2016,June,Mercedes-Benz,826,6
2016,June,BMW,808,5.9
2016,June,Volvo,766,5.6
2016,June,Skoda,721,5.3
2016,June,Mitsubishi,698,5.1
2016,June,Nissan,640,4.7
2016,June,Mazda,611,4.5
2016,June,Audi,551,4
2016,June,Renault,490,3.6
2016,June,Peugeot,400,2.9
2016,June,Opel,389,2.8
2016,June,Kia,373,2.7
2016,June,Tesla,291,2.1
2016,June,Subaru,275,2
2016,June,Hyundai,199,1.5
2016,June,Honda,189,1.4
2016,June,Suzuki,185,1.4
2016,June,MINI,127,0.9
2016,June,Citroen,117,0.9
2016,June,Lexus,74,0.5
2016,June,Land Rover,50,0.4
2016,June,Jaguar,46,0.3
2016,June,Porsche,40,0.3
2016,June,Dacia,27,0.2
2016,June,DS,18,0.1
2016,June,Fiat,5,0
2016,June,Smart,5,0
2016,June,Ssangyong,5,0
2016,June,Jeep,4,0
2016,June,Alfa Romeo,2,0
2016,June,Nilsson,2,0
2016,June,Aston Martin,1,0
2016,June,Bentley,1,0
2016,June,Chevrolet US,1,0
2016,July,Volkswagen,2076,18.8
2016,July,Toyota,1127,10.2
2016,July,Audi,687,6.2
2016,July,Mitsubishi,641,5.8
2016,July,BMW,636,5.8
2016,July,Volvo,635,5.8
2016,July,Mercedes-Benz,607,5.5
2016,July,Skoda,602,5.5
2016,July,Nissan,590,5.3
2016,July,Ford,510,4.6
2016,July,Mazda,489,4.4
2016,July,Kia,339,3.1
2016,July,Peugeot,314,2.8
2016,July,Opel,311,2.8
2016,July,Hyundai,229,2.1
2016,July,Suzuki,213,1.9
2016,July,Subaru,201,1.8
2016,July,Citroen,175,1.6
2016,July,Honda,145,1.3
2016,July,Renault,128,1.2
2016,July,MINI,97,0.9
2016,July,Lexus,89,0.8
2016,July,Tesla,66,0.6
2016,July,Porsche,28,0.3
2016,July,Land Rover,24,0.2
2016,July,Jaguar,23,0.2
2016,July,DS,20,0.2
2016,July,Ssangyong,9,0.1
2016,July,Dacia,8,0.1
2016,July,Jeep,8,0.1
2016,July,Nilsson,4,0
2016,July,Fiat,3,0
2016,July,Smart,1,0
2016,July,Alfa Romeo,1,0
2016,July,Maserati,1,0
2016,July,Ferrari,1,0
2016,July,Bentley,1,0
2016,July,Morgan,1,0
2016,August,Volkswagen,2359,17.8
2016,August,Toyota,1824,13.8
2016,August,BMW,1031,7.8
2016,August,Mercedes-Benz,881,6.7
2016,August,Audi,794,6
2016,August,Nissan,627,4.7
2016,August,Ford,625,4.7
2016,August,Skoda,529,4
2016,August,Mazda,518,3.9
2016,August,Mitsubishi,499,3.8
2016,August,Volvo,463,3.5
2016,August,Peugeot,461,3.5
2016,August,Kia,401,3
2016,August,Tesla,338,2.6
2016,August,Opel,282,2.1
2016,August,Subaru,268,2
2016,August,Suzuki,229,1.7
2016,August,Honda,201,1.5
2016,August,Hyundai,165,1.2
2016,August,Citroen,162,1.2
2016,August,Lexus,142,1.1
2016,August,Renault,134,1
2016,August,MINI,79,0.6
2016,August,Jaguar,42,0.3
2016,August,Dacia,40,0.3
2016,August,Porsche,38,0.3
2016,August,Land Rover,35,0.3
2016,August,Fiat,19,0.1
2016,August,Jeep,13,0.1
2016,August,DS,10,0.1
2016,August,Ssangyong,8,0.1
2016,August,Alfa Romeo,6,0
2016,August,Nilsson,3,0
2016,August,Maserati,2,0
2016,August,Smart,1,0
2016,August,Ferrari,1,0
2016,August,Bentley,1,0
2016,August,Lamborghini,1,0
2016,September,Volkswagen,2084,15
2016,September,Toyota,1823,13.2
2016,September,BMW,1193,8.6
2016,September,Mercedes-Benz,891,6.4
2016,September,Tesla,848,6.1
2016,September,Volvo,763,5.5
2016,September,Ford,697,5
2016,September,Audi,688,5
2016,September,Skoda,653,4.7
2016,September,Mitsubishi,562,4.1
2016,September,Mazda,549,4
2016,September,Nissan,460,3.3
2016,September,Kia,418,3
2016,September,Peugeot,354,2.6
2016,September,Renault,256,1.8
2016,September,Opel,249,1.8
2016,September,Suzuki,241,1.7
2016,September,Subaru,227,1.6
2016,September,Hyundai,227,1.6
2016,September,Citroen,149,1.1
2016,September,Honda,148,1.1
2016,September,Lexus,141,1
2016,September,MINI,48,0.3
2016,September,Land Rover,45,0.3
2016,September,Jaguar,44,0.3
2016,September,Porsche,26,0.2
2016,September,Fiat,16,0.1
2016,September,Alfa Romeo,15,0.1
2016,September,Dacia,13,0.1
2016,September,Ssangyong,9,0.1
2016,September,Jeep,5,0
2016,September,DS,4,0
2016,September,Smart,4,0
2016,September,Nilsson,4,0
2016,October,Volkswagen,2161,18.1
2016,October,Toyota,1327,11.1
2016,October,BMW,1096,9.2
2016,October,Mercedes-Benz,732,6.1
2016,October,Volvo,732,6.1
2016,October,Nissan,646,5.4
2016,October,Skoda,628,5.3
2016,October,Audi,603,5.1
2016,October,Ford,534,4.5
2016,October,Mazda,524,4.4
2016,October,Mitsubishi,426,3.6
2016,October,Peugeot,415,3.5
2016,October,Kia,315,2.6
2016,October,Opel,249,2.1
2016,October,Suzuki,226,1.9
2016,October,Hyundai,221,1.9
2016,October,Subaru,217,1.8
2016,October,Renault,216,1.8
2016,October,Citroen,171,1.4
2016,October,Tesla,123,1
2016,October,Honda,111,0.9
2016,October,Lexus,86,0.7
2016,October,MINI,56,0.5
2016,October,Jaguar,34,0.3
2016,October,Land Rover,16,0.1
2016,October,Porsche,14,0.1
2016,October,Dacia,14,0.1
2016,October,Fiat,10,0.1
2016,October,DS,9,0.1
2016,October,Ssangyong,5,0
2016,October,Jeep,5,0
2016,October,Nilsson,4,0
2016,October,Alfa Romeo,3,0
2016,October,Smart,2,0
2016,October,Chevrolet US,1,0
2016,November,Volkswagen,2106,16
2016,November,BMW,1663,12.6
2016,November,Toyota,1375,10.4
2016,November,Mercedes-Benz,807,6.1
2016,November,Volvo,754,5.7
2016,November,Ford,690,5.2
2016,November,Skoda,665,5
2016,November,Audi,645,4.9
2016,November,Nissan,571,4.3
2016,November,Mitsubishi,472,3.6
2016,November,Peugeot,427,3.2
2016,November,Mazda,420,3.2
2016,November,Hyundai,400,3
2016,November,Kia,343,2.6
2016,November,Opel,317,2.4
2016,November,Subaru,279,2.1
2016,November,Suzuki,269,2
2016,November,Renault,202,1.5
2016,November,Tesla,170,1.3
2016,November,Citroen,161,1.2
2016,November,Honda,109,0.8
2016,November,Lexus,89,0.7
2016,November,MINI,78,0.6
2016,November,Jaguar,33,0.3
2016,November,Land Rover,32,0.2
2016,November,Dacia,31,0.2
2016,November,Porsche,29,0.2
2016,November,Jeep,23,0.2
2016,November,Ssangyong,13,0.1
2016,November,Fiat,12,0.1
2016,November,Alfa Romeo,4,0
2016,November,Smart,2,0
2016,November,Nilsson,2,0
2016,November,DS,1,0
2016,December,Volkswagen,2239,16.5
2016,December,Toyota,1238,9.1
2016,December,Volvo,1235,9.1
2016,December,BMW,866,6.4
2016,December,Audi,827,6.1
2016,December,Ford,727,5.3
2016,December,Tesla,688,5.1
2016,December,Mercedes-Benz,653,4.8
2016,December,Mazda,541,4
2016,December,Nissan,533,3.9
2016,December,Skoda,526,3.9
2016,December,Subaru,508,3.7
2016,December,Mitsubishi,444,3.3
2016,December,Hyundai,423,3.1
2016,December,Opel,372,2.7
2016,December,Kia,327,2.4
2016,December,Suzuki,271,2
2016,December,Peugeot,270,2
2016,December,Renault,224,1.6
2016,December,Citroen,119,0.9
2016,December,Honda,118,0.9
2016,December,Lexus,82,0.6
2016,December,Dacia,80,0.6
2016,December,MINI,68,0.5
2016,December,Land Rover,64,0.5
2016,December,Jeep,39,0.3
2016,December,Jaguar,38,0.3
2016,December,Fiat,32,0.2
2016,December,Porsche,27,0.2
2016,December,DS,6,0
2016,December,Ssangyong,5,0
2016,December,Maserati,5,0
2016,December,Alfa Romeo,3,0
2016,December,Nilsson,3,0
2016,December,Smart,1,0
2017,January,Volkswagen,1688,12.9
2017,January,BMW,1540,11.8
2017,January,Toyota,1526,11.7
2017,January,Volvo,1158,8.9
2017,January,Mercedes-Benz,970,7.4
2017,January,Skoda,681,5.2
2017,January,Ford,617,4.7
2017,January,Nissan,615,4.7
2017,January,Peugeot,571,4.4
2017,January,Audi,565,4.3
2017,January,Kia,422,3.2
2017,January,Tesla,367,2.8
2017,January,Suzuki,352,2.7
2017,January,Hyundai,349,2.7
2017,January,Renault,306,2.3
2017,January,Mazda,284,2.2
2017,January,Mitsubishi,216,1.7
2017,January,Opel,191,1.5
2017,January,Citroen,163,1.2
2017,January,Honda,101,0.8
2017,January,Lexus,98,0.8
2017,January,Porsche,91,0.7
2017,January,MINI,65,0.5
2017,January,Subaru,39,0.3
2017,January,Jaguar,27,0.2
2017,January,Land Rover,18,0.1
2017,January,Dacia,9,0.1
2017,January,DS,9,0.1
2017,January,Alfa Romeo,6,0
2017,January,Fiat,3,0
2017,January,Nilsson,3,0
2017,January,Maserati,2,0
2017,January,Ferrari,1,0
2017,January,Smart,1,0
2017,January,Ssangyong,1,0
